Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
Icelandair,17:12,2021-07-24,2021-07-10,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:23,2021-07-24,2021-07-10,Denver,FI671,16:55,Departure,Actual
Icelandair,17:29,2021-07-24,2021-07-10,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:22,2021-07-24,2021-07-10,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:28,2021-07-24,2021-07-10,Seattle,FI681,17:05,Departure,Actual
Vueling,17:06,2021-07-24,2021-07-10,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,17:48,2021-07-24,2021-07-10,Boston,FI631,17:15,Departure,Actual
Icelandair,17:42,2021-07-24,2021-07-10,Seattle,FI683,17:50,Departure,Actual
Wizz Air,Aflýst,2021-07-24,2021-07-10,Mílanó,W65566,19:20,Departure,Actual
Transavia,19:29,2021-07-24,2021-07-10,Amsterdam,HV6888,19:50,Departure,Actual
Wizz Air,20:41,2021-07-24,2021-07-10,Gdansk,W61774,20:50,Departure,Actual
Wizz Air,21:39,2021-07-24,2021-07-10,London Luton,W94498,21:45,Departure,Actual
Wizz Air,00:10,2021-07-24,2021-07-09,Varsjá,W61540,00:10,Departure,Actual
Eurowings,00:54,2021-07-24,2021-07-09,Dusseldorf,EW9281,00:30,Departure,Actual
Aer Lingus,01:08,2021-07-24,2021-07-09,Dublin,EI4961,01:00,Departure,Actual
Lufthansa,02:11,2021-07-24,2021-07-09,Munchen,LH2469,02:00,Departure,Actual
Icelandair,07:20,2021-07-24,2021-07-09,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:26,2021-07-24,2021-07-09,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-09,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:42,2021-07-24,2021-07-09,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:49,2021-07-24,2021-07-09,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-09,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-09,Kaupmannahöfn,FI204SK6150 SU4480,07:45,Departure,Actual
Icelandair,07:46,2021-07-24,2021-07-09,Osló,FI318,07:50,Departure,Actual
Neos,08:20,2021-07-24,2021-07-09,Tenerife South,NO5924,08:20,Departure,Actual
Delta,09:30,2021-07-24,2021-07-09,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:24,2021-07-24,2021-07-09,Boston,DL267,10:15,Departure,Actual
SAS,10:24,2021-07-24,2021-07-09,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,10:28,2021-07-24,2021-07-09,Chicago,UA913,10:30,Departure,Actual
Delta,10:55,2021-07-24,2021-07-09,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:09,2021-07-24,2021-07-09,New York Newark,UA967,11:20,Departure,Actual
SAS,11:45,2021-07-24,2021-07-09,Osló,SK4788,11:25,Departure,Actual
Atlantic Airways,11:51,2021-07-24,2021-07-09,Vagar,RC402,12:00,Departure,Actual
Air Baltic,15:20,2021-07-24,2021-07-09,Riga,BT170,15:10,Departure,Actual
Play,15:10,2021-07-24,2021-07-09,Berlin Brandenburg,OG704,15:15,Departure,Actual
Icelandair,15:53,2021-07-24,2021-07-09,París CDG,FI540,16:00,Departure,Actual
Icelandair,16:08,2021-07-24,2021-07-09,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:48,2021-07-24,2021-07-09,Billund,FI274,16:40,Departure,Actual
Icelandair,16:57,2021-07-24,2021-07-09,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:52,2021-07-24,2021-07-09,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:10,2021-07-24,2021-07-09,Denver,FI671,16:55,Departure,Actual
Icelandair,17:03,2021-07-24,2021-07-09,New York JFK,FI615,17:00,Departure,Actual
Icelandair,16:57,2021-07-24,2021-07-09,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:30,2021-07-24,2021-07-09,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:09,2021-07-24,2021-07-09,Boston,FI631,17:15,Departure,Actual
Transavia,18:53,2021-07-24,2021-07-09,Amsterdam,HV6886,18:50,Departure,Actual
Wizz Air,20:00,2021-07-24,2021-07-09,Katowice,W61168,20:00,Departure,Actual
Wizz Air,00:25,2021-07-24,2021-07-08,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,00:18,2021-07-24,2021-07-08,Frankfurt,LH869,00:25,Departure,Actual
Czech Airlines,01:57,2021-07-24,2021-07-08,Prag,OK461,02:00,Departure,Actual
Play,06:25,2021-07-24,2021-07-08,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:24,2021-07-24,2021-07-08,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:34,2021-07-24,2021-07-08,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-08,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-08,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:42,2021-07-24,2021-07-08,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:52,2021-07-24,2021-07-08,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-08,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:52,2021-07-24,2021-07-08,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,08:07,2021-07-24,2021-07-08,Kaupmannahöfn,FI204SK6150 SU4480,07:45,Departure,Actual
Icelandair,08:07,2021-07-24,2021-07-08,Osló,FI318,07:50,Departure,Actual
Neos,08:25,2021-07-24,2021-07-08,Alicante,NO4902,08:20,Departure,Actual
EasyJet,08:59,2021-07-24,2021-07-08,London Luton,EZY2296,08:45,Departure,Actual
Icelandair,09:15,2021-07-24,2021-07-08,Alicante,FI1582,08:50,Departure,Actual
EasyJet,09:05,2021-07-24,2021-07-08,Manchester,EZY1806,09:00,Departure,Actual
Wizz Air,09:11,2021-07-24,2021-07-08,Vín,W62858,09:20,Departure,Actual
Icelandair,09:25,2021-07-24,2021-07-08,Boston,FI635,09:20,Departure,Actual
Delta,09:28,2021-07-24,2021-07-08,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:10,2021-07-24,2021-07-08,Boston,DL267,10:15,Departure,Actual
United Airlines,10:19,2021-07-24,2021-07-08,Chicago,UA913,10:30,Departure,Actual
SAS,10:21,2021-07-24,2021-07-08,Kaupmannahöfn,SK596,10:30,Departure,Actual
British Airways,10:44,2021-07-24,2021-07-08,London Heathrow,BA801,10:40,Departure,Actual
Delta,10:46,2021-07-24,2021-07-08,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:01,2021-07-24,2021-07-08,New York Newark,UA967,11:20,Departure,Actual
Lufthansa,13:35,2021-07-24,2021-07-08,Frankfurt,LH857,13:35,Departure,Actual
Eurowings,14:20,2021-07-24,2021-07-08,Hamborg,EW7809,14:20,Departure,Actual
EasyJet,14:59,2021-07-24,2021-07-08,Edinborg,EZY6942,15:05,Departure,Actual
Play,15:03,2021-07-24,2021-07-08,Berlin Brandenburg,OG704,15:15,Departure,Actual
Icelandair,16:24,2021-07-24,2021-07-08,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:51,2021-07-24,2021-07-08,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:41,2021-07-24,2021-07-08,Portland,FI665,16:50,Departure,Actual
Icelandair,16:50,2021-07-24,2021-07-08,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:04,2021-07-24,2021-07-08,Denver,FI671,16:55,Departure,Actual
Icelandair,17:13,2021-07-24,2021-07-08,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:03,2021-07-24,2021-07-08,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:05,2021-07-24,2021-07-08,Seattle,FI681,17:05,Departure,Actual
Vueling,18:33,2021-07-24,2021-07-08,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,17:13,2021-07-24,2021-07-08,Boston,FI631,17:15,Departure,Actual
Wizz Air,18:50,2021-07-24,2021-07-08,Riga,W62598,18:50,Departure,Actual
Norwegian,19:02,2021-07-24,2021-07-08,Osló,DY1171,19:05,Departure,Actual
Wizz Air,19:50,2021-07-24,2021-07-08,Mílanó,W65566,19:20,Departure,Actual
Wizz Air,20:00,2021-07-24,2021-07-08,Gdansk,W61774,20:00,Departure,Actual
City Jet,22:51,2021-07-24,2021-07-08,Dublin,WX9383,22:30,Departure,Actual
Wizz Air,23:57,2021-07-24,2021-07-07,Varsjá,W61540,00:10,Departure,Actual
Iberia Express,01:24,2021-07-24,2021-07-07,Madríd,I23661,01:35,Departure,Actual
Icelandair,07:20,2021-07-24,2021-07-07,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:20,2021-07-24,2021-07-07,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:46,2021-07-24,2021-07-07,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,08:11,2021-07-24,2021-07-07,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:34,2021-07-24,2021-07-07,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:28,2021-07-24,2021-07-07,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,08:48,2021-07-24,2021-07-07,Kaupmannahöfn,FI204,07:45,Departure,Actual
Neos,08:19,2021-07-24,2021-07-07,Tenerife South,NO3924,08:20,Departure,Actual
Icelandair,09:05,2021-07-24,2021-07-07,Tenerife South,FI580,08:40,Departure,Actual
Delta,09:28,2021-07-24,2021-07-07,Minneapolis St Paul,DL261,09:30,Departure,Actual
SAS,10:22,2021-07-24,2021-07-07,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,13:19,2021-07-24,2021-07-07,Chicago,UA913,10:30,Departure,Actual
Delta,10:42,2021-07-24,2021-07-07,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:11,2021-07-24,2021-07-07,New York Newark,UA967,11:20,Departure,Actual
Wizz Air,14:54,2021-07-24,2021-07-07,Wroclaw,W61898,15:05,Departure,Actual
Icelandair,16:55,2021-07-24,2021-07-07,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:59,2021-07-24,2021-07-07,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:54,2021-07-24,2021-07-07,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,16:48,2021-07-24,2021-07-07,Denver,FI671,16:55,Departure,Actual
Icelandair,16:46,2021-07-24,2021-07-07,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:15,2021-07-24,2021-07-07,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:05,2021-07-24,2021-07-07,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:10,2021-07-24,2021-07-07,Boston,FI631,17:15,Departure,Actual
Wizz Air,18:44,2021-07-24,2021-07-07,Katowice,W61168,18:50,Departure,Actual
Transavia,19:44,2021-07-24,2021-07-07,Amsterdam,HV6886,19:50,Departure,Actual
Lufthansa,01:13,2021-07-24,2021-07-06,Frankfurt,LH869,00:25,Departure,Actual
Icelandair,06:10,2021-07-24,2021-07-06,Luxembourg,FI1068,06:00,Departure,Actual
Icelandair,07:24,2021-07-24,2021-07-06,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:17,2021-07-24,2021-07-06,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:32,2021-07-24,2021-07-06,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:46,2021-07-24,2021-07-06,Helsinki,FI342,07:30,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-06,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:47,2021-07-24,2021-07-06,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:40,2021-07-24,2021-07-06,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:34,2021-07-24,2021-07-06,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:52,2021-07-24,2021-07-06,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:42,2021-07-24,2021-07-06,Hamborg,FI510,07:50,Departure,Actual
Neos,08:13,2021-07-24,2021-07-06,Malaga,NO2904,08:20,Departure,Actual
Delta,09:24,2021-07-24,2021-07-06,Minneapolis St Paul,DL261,09:30,Departure,Actual
Play,10:04,2021-07-24,2021-07-06,Tenerife South,OG620,10:05,Departure,Actual
SAS,10:14,2021-07-24,2021-07-06,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,10:34,2021-07-24,2021-07-06,Chicago,UA913,10:30,Departure,Actual
British Airways,11:00,2021-07-24,2021-07-06,London Heathrow,BA801,10:45,Departure,Actual
Delta,11:21,2021-07-24,2021-07-06,New York JFK,DL247,11:15,Departure,Actual
United Airlines,11:10,2021-07-24,2021-07-06,New York Newark,UA967,11:20,Departure,Actual
Lufthansa,13:25,2021-07-24,2021-07-06,Frankfurt,LH857,13:35,Departure,Actual
Icelandair,16:09,2021-07-24,2021-07-06,London Heathrow,FI454,16:10,Departure,Actual
Wizz Air,17:27,2021-07-24,2021-07-06,Búdapest,W62428,16:30,Departure,Actual
Wizz Air,16:34,2021-07-24,2021-07-06,Vín,W62858,16:40,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-06,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:04,2021-07-24,2021-07-06,Portland,FI665,16:50,Departure,Actual
Icelandair,17:06,2021-07-24,2021-07-06,Denver,FI671,16:55,Departure,Actual
Icelandair,17:01,2021-07-24,2021-07-06,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:02,2021-07-24,2021-07-06,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:17,2021-07-24,2021-07-06,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:37,2021-07-24,2021-07-06,Boston,FI631,17:15,Departure,Actual
Wizz Air,19:17,2021-07-24,2021-07-06,Mílanó,W65566,19:20,Departure,Actual
Wizz Air,20:48,2021-07-24,2021-07-06,Gdansk,W61774,20:50,Departure,Actual
Wizz Air,00:00,2021-07-24,2021-07-05,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,00:32,2021-07-24,2021-07-05,Frankfurt,LH869,00:25,Departure,Actual
Eurowings,00:54,2021-07-24,2021-07-05,Dusseldorf,EW9281,00:30,Departure,Actual
Austrian,00:58,2021-07-24,2021-07-05,Vín,OS9762,01:00,Departure,Actual
Czech Airlines,01:31,2021-07-24,2021-07-05,Prag,OK461,01:30,Departure,Actual
Play,06:28,2021-07-24,2021-07-05,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:22,2021-07-24,2021-07-05,Genf,FI564,07:20,Departure,Actual
Icelandair,07:23,2021-07-24,2021-07-05,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-05,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:51,2021-07-24,2021-07-05,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:40,2021-07-24,2021-07-05,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-05,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-05,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-05,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:51,2021-07-24,2021-07-05,Kaupmannahöfn,FI206,08:00,Departure,Actual
Transavia,08:56,2021-07-24,2021-07-05,Amsterdam,HV6886,08:45,Departure,Actual
Icelandair,09:02,2021-07-24,2021-07-05,Alicante,FI1582,08:50,Departure,Actual
Icelandair,09:12,2021-07-24,2021-07-05,Boston,FI635,09:20,Departure,Actual
Delta,09:28,2021-07-24,2021-07-05,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:25,2021-07-24,2021-07-05,Boston,DL267,10:15,Departure,Actual
Atlantic Airways,10:18,2021-07-24,2021-07-05,Vagar,RC402,10:20,Departure,Actual
United Airlines,10:54,2021-07-24,2021-07-05,Chicago,UA913,10:30,Departure,Actual
SAS,10:22,2021-07-24,2021-07-05,Kaupmannahöfn,SK596,10:30,Departure,Actual
Delta,11:14,2021-07-24,2021-07-05,New York JFK,DL247,11:15,Departure,Actual
United Airlines,11:16,2021-07-24,2021-07-05,New York Newark,UA967,11:20,Departure,Actual
Air Baltic,15:06,2021-07-24,2021-07-05,Riga,BT170,15:10,Departure,Actual
Play,15:12,2021-07-24,2021-07-05,Berlin Brandenburg,OG704,15:15,Departure,Actual
Icelandair,16:04,2021-07-24,2021-07-05,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:43,2021-07-24,2021-07-05,Billund,FI274,16:40,Departure,Actual
Icelandair,17:00,2021-07-24,2021-07-05,Chicago,FI853,16:45,Departure,Actual
Icelandair,17:07,2021-07-24,2021-07-05,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:23,2021-07-24,2021-07-05,Denver,FI671,16:55,Departure,Actual
Icelandair,17:17,2021-07-24,2021-07-05,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:17,2021-07-24,2021-07-05,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:45,2021-07-24,2021-07-05,Seattle,FI681,17:05,Departure,Actual
Vueling,17:03,2021-07-24,2021-07-05,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,18:22,2021-07-24,2021-07-05,Boston,FI631,17:15,Departure,Actual
Wizz Air,19:53,2021-07-24,2021-07-05,Katowice,W61168,20:00,Departure,Actual
Wizz Air,00:00,2021-07-24,2021-07-04,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,00:55,2021-07-24,2021-07-04,Munchen,LH2469,01:05,Departure,Actual
Czech Airlines,01:15,2021-07-24,2021-07-04,Prag,OK461,01:30,Departure,Actual
Iberia Express,01:34,2021-07-24,2021-07-04,Madríd,I23661,01:35,Departure,Actual
Play,06:25,2021-07-24,2021-07-04,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:23,2021-07-24,2021-07-04,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:37,2021-07-24,2021-07-04,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:38,2021-07-24,2021-07-04,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:40,2021-07-24,2021-07-04,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:36,2021-07-24,2021-07-04,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-04,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:31,2021-07-24,2021-07-04,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,08:05,2021-07-24,2021-07-04,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:44,2021-07-24,2021-07-04,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:46,2021-07-24,2021-07-04,Kaupmannahöfn,FI206,08:00,Departure,Actual
Wizz Air,08:51,2021-07-24,2021-07-04,Wroclaw,W61898,08:55,Departure,Actual
EasyJet,09:32,2021-07-24,2021-07-04,Manchester,EZY1806,09:15,Departure,Actual
Delta,09:30,2021-07-24,2021-07-04,Minneapolis St Paul,DL261,09:30,Departure,Actual
EasyJet,09:54,2021-07-24,2021-07-04,London Luton,EZY2296,09:35,Departure,Actual
SAS,09:53,2021-07-24,2021-07-04,Kaupmannahöfn,SK596,09:55,Departure,Actual
Norwegian,10:00,2021-07-24,2021-07-04,Osló,DY1171,10:00,Departure,Actual
Delta,10:13,2021-07-24,2021-07-04,Boston,DL267,10:15,Departure,Actual
United Airlines,10:18,2021-07-24,2021-07-04,Chicago,UA913,10:30,Departure,Actual
Eurowings,10:32,2021-07-24,2021-07-04,Hamborg,EW7809,10:35,Departure,Actual
Delta,11:08,2021-07-24,2021-07-04,New York JFK,DL247,11:15,Departure,Actual
United Airlines,12:03,2021-07-24,2021-07-04,New York Newark,UA967,11:20,Departure,Actual
SAS,12:44,2021-07-24,2021-07-04,Osló,SK4788,12:45,Departure,Actual
Air Baltic,15:10,2021-07-24,2021-07-04,Riga,BT170,15:10,Departure,Actual
Play,14:58,2021-07-24,2021-07-04,Berlin Brandenburg,OG704,15:15,Departure,Actual
EasyJet,15:21,2021-07-24,2021-07-04,Edinborg,EZY6942,15:25,Departure,Actual
Icelandair,16:27,2021-07-24,2021-07-04,London Heathrow,FI454,16:10,Departure,Actual
Icelandair,16:36,2021-07-24,2021-07-04,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:55,2021-07-24,2021-07-04,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:55,2021-07-24,2021-07-04,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,17:02,2021-07-24,2021-07-04,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,16:47,2021-07-24,2021-07-04,Denver,FI671,16:55,Departure,Actual
Icelandair,17:10,2021-07-24,2021-07-04,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:11,2021-07-24,2021-07-04,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:11,2021-07-24,2021-07-04,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:17,2021-07-24,2021-07-04,Boston,FI631,17:15,Departure,Actual
Wizz Air,18:53,2021-07-24,2021-07-04,Riga,W62598,18:50,Departure,Actual
Transavia,19:50,2021-07-24,2021-07-04,Amsterdam,HV6888,20:05,Departure,Actual
Lufthansa,00:24,2021-07-24,2021-07-03,Frankfurt,LH869,00:25,Departure,Actual
Icelandair,07:31,2021-07-24,2021-07-03,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-03,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-03,Genf,FI564,07:20,Departure,Actual
Icelandair,07:23,2021-07-24,2021-07-03,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:59,2021-07-24,2021-07-03,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,08:04,2021-07-24,2021-07-03,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,08:47,2021-07-24,2021-07-03,París CDG,FI542,07:40,Departure,Actual
Icelandair,08:09,2021-07-24,2021-07-03,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:53,2021-07-24,2021-07-03,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:49,2021-07-24,2021-07-03,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,08:10,2021-07-24,2021-07-03,París CDG,FI544,07:45,Departure,Actual
Icelandair,08:04,2021-07-24,2021-07-03,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,08:31,2021-07-24,2021-07-03,Kaupmannahöfn,FI206,08:00,Departure,Actual
Icelandair,08:43,2021-07-24,2021-07-03,Tenerife South,FI580,08:40,Departure,Actual
Icelandair,Aflýst,2021-07-24,2021-07-03,Boston,FI635,09:20,Departure,Actual
Delta,09:29,2021-07-24,2021-07-03,Minneapolis St Paul,DL261,09:30,Departure,Actual
Play,10:50,2021-07-24,2021-07-03,Tenerife South,OG620,10:05,Departure,Actual
British Airways,10:39,2021-07-24,2021-07-03,London Heathrow,BA801,10:10,Departure,Actual
Delta,10:19,2021-07-24,2021-07-03,Boston,DL267,10:15,Departure,Actual
United Airlines,10:26,2021-07-24,2021-07-03,Chicago,UA913,10:30,Departure,Actual
Delta,11:19,2021-07-24,2021-07-03,New York JFK,DL247,11:15,Departure,Actual
United Airlines,11:21,2021-07-24,2021-07-03,New York Newark,UA967,11:20,Departure,Actual
Lufthansa,13:27,2021-07-24,2021-07-03,Frankfurt,LH857,13:35,Departure,Actual
Wizz Air,15:37,2021-07-24,2021-07-03,Dortmund,W64714,15:50,Departure,Actual
Edelweiss,16:36,2021-07-24,2021-07-03,Zurich,WK301,16:30,Departure,Actual
Icelandair,16:53,2021-07-24,2021-07-03,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:56,2021-07-24,2021-07-03,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,17:05,2021-07-24,2021-07-03,Portland,FI665,16:50,Departure,Actual
Icelandair,16:53,2021-07-24,2021-07-03,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:07,2021-07-24,2021-07-03,Denver,FI671,16:55,Departure,Actual
Wizz Air,16:55,2021-07-24,2021-07-03,Vín,W62858,16:55,Departure,Actual
Icelandair,17:03,2021-07-24,2021-07-03,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:49,2021-07-24,2021-07-03,Seattle,FI681,17:05,Departure,Actual
Vueling,17:03,2021-07-24,2021-07-03,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,18:53,2021-07-24,2021-07-03,Boston,FI631,17:15,Departure,Actual
Icelandair,Aflýst,2021-07-24,2021-07-03,Seattle,FI683,17:50,Departure,Actual
Wizz Air,17:53,2021-07-24,2021-07-03,London Luton,W94498,17:55,Departure,Actual
Wizz Air,18:42,2021-07-24,2021-07-03,Gdansk,W61774,18:35,Departure,Actual
Wizz Air,18:45,2021-07-24,2021-07-03,Búdapest,W62428,18:40,Departure,Actual
Wizz Air,19:46,2021-07-24,2021-07-03,Mílanó,W65566,19:20,Departure,Actual
Wizz Air,14:00,2021-07-24,2021-07-02,Varsjá,W61540,00:05,Departure,Actual
Eurowings,00:30,2021-07-24,2021-07-02,Dusseldorf,EW9281,00:30,Departure,Actual
Lufthansa,01:54,2021-07-24,2021-07-02,Munchen,LH2469,02:00,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-02,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:47,2021-07-24,2021-07-02,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:53,2021-07-24,2021-07-02,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-02,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,08:00,2021-07-24,2021-07-02,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-02,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-02,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,08:05,2021-07-24,2021-07-02,Osló,FI318,07:50,Departure,Actual
Neos,08:18,2021-07-24,2021-07-02,Chania,NO5958,08:20,Departure,Actual
Delta,09:27,2021-07-24,2021-07-02,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:02,2021-07-24,2021-07-02,Boston,DL267,10:15,Departure,Actual
SAS,10:32,2021-07-24,2021-07-02,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,11:14,2021-07-24,2021-07-02,Chicago,UA913,10:30,Departure,Actual
Delta,11:11,2021-07-24,2021-07-02,New York JFK,DL247,11:15,Departure,Actual
United Airlines,11:09,2021-07-24,2021-07-02,New York Newark,UA967,11:20,Departure,Actual
SAS,11:26,2021-07-24,2021-07-02,Osló,SK4788,11:25,Departure,Actual
Atlantic Airways,12:00,2021-07-24,2021-07-02,Vagar,RC402,12:00,Departure,Actual
Air Baltic,15:17,2021-07-24,2021-07-02,Riga,BT170,15:10,Departure,Actual
Play,15:07,2021-07-24,2021-07-02,Berlin Brandenburg,OG704,15:15,Departure,Actual
Icelandair,16:15,2021-07-24,2021-07-02,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:25,2021-07-24,2021-07-02,Billund,FI274,16:40,Departure,Actual
Icelandair,17:09,2021-07-24,2021-07-02,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:49,2021-07-24,2021-07-02,Washington Dulles,FI645,16:50,Departure,Actual
