,CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed
2915,2021-09-05,2021-11-09,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
2916,2021-09-05,2021-11-09,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
2917,2021-09-05,2021-11-09,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
2918,2021-09-05,2021-11-09,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
2919,2021-09-05,2021-11-09,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
2920,2021-09-05,2021-11-09,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
2921,2021-09-05,2021-11-09,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
2922,2021-09-05,2021-11-09,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
2923,2021-09-05,2021-11-09,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
2924,2021-09-05,2021-11-09,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
2925,2021-09-05,2021-11-09,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
2926,2021-09-05,2021-11-09,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
2927,2021-09-05,2021-11-09,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
2928,2021-09-05,2021-11-09,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
2929,2021-09-05,2021-11-09,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
2930,2021-09-05,2021-11-09,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
2931,2021-09-05,2021-11-09,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
2932,2021-09-05,2021-11-09,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
2933,2021-09-05,2021-11-09,Departure,08:20,Alicante,NO2902,Neos,Á áætlun
2934,2021-09-05,2021-11-09,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
2935,2021-09-05,2021-11-09,Departure,08:20,Las Palmas,FI1512,Icelandair,Á áætlun
2936,2021-09-05,2021-11-09,Departure,09:00,Tenerife South,OG620,Play,Á áætlun
2937,2021-09-05,2021-11-09,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
2938,2021-09-05,2021-11-09,Departure,11:25,Vín,W62858,Wizz Air,Á áætlun
2939,2021-09-05,2021-11-09,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
2940,2021-09-05,2021-11-09,Departure,11:40,Rome Fiumicino,W68266,Wizz Air,Á áætlun
2941,2021-09-05,2021-11-09,Departure,11:50,London Luton,W94498,Wizz Air,Á áætlun
2942,2021-09-05,2021-11-09,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
2943,2021-09-05,2021-11-09,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
2944,2021-09-05,2021-11-09,Departure,12:45,Osló,SK4788,SAS,Á áætlun
2945,2021-09-05,2021-11-09,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
2946,2021-09-05,2021-11-09,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
2947,2021-09-05,2021-11-09,Departure,15:55,Edinborg,EZY6942,EasyJet,Á áætlun
2948,2021-09-05,2021-11-09,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
2949,2021-09-05,2021-11-09,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
2950,2021-09-05,2021-11-09,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
2951,2021-09-05,2021-11-09,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
2952,2021-09-05,2021-11-09,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
2953,2021-09-05,2021-11-09,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
2954,2021-09-05,2021-11-09,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
2955,2021-09-05,2021-11-09,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
2956,2021-09-05,2021-11-09,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
2957,2021-09-05,2021-11-09,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
2958,2021-09-05,2021-11-09,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
2959,2021-09-05,2021-11-09,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
2960,2021-09-05,2021-11-09,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
2961,2021-09-05,2021-11-09,Departure,17:55,París Orly,TO4059,Transavia,Á áætlun
2962,2021-09-05,2021-11-09,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
2963,2021-09-05,2021-11-09,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun
2964,2021-09-05,2021-11-10,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
2965,2021-09-05,2021-11-10,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
2966,2021-09-05,2021-11-10,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
2967,2021-09-05,2021-11-10,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
2968,2021-09-05,2021-11-10,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
2969,2021-09-05,2021-11-10,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
2970,2021-09-05,2021-11-10,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
2971,2021-09-05,2021-11-10,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
2972,2021-09-05,2021-11-10,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
2973,2021-09-05,2021-11-10,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
2974,2021-09-05,2021-11-10,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
2975,2021-09-05,2021-11-10,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
2976,2021-09-05,2021-11-10,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
2977,2021-09-05,2021-11-10,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
2978,2021-09-05,2021-11-10,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
2979,2021-09-05,2021-11-10,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
2980,2021-09-05,2021-11-10,Departure,08:00,Akureyri,FI8814,Icelandair,Á áætlun
2981,2021-09-05,2021-11-10,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
2982,2021-09-05,2021-11-10,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
2983,2021-09-05,2021-11-10,Departure,08:20,Tenerife South,NO3924,Neos,Á áætlun
2984,2021-09-05,2021-11-10,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
2985,2021-09-05,2021-11-10,Departure,08:50,Tenerife South,FI582,Icelandair,Á áætlun
2986,2021-09-05,2021-11-10,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
2987,2021-09-05,2021-11-10,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
2988,2021-09-05,2021-11-10,Departure,11:30,Mílanó,W65566,Wizz Air,Á áætlun
2989,2021-09-05,2021-11-10,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
2990,2021-09-05,2021-11-10,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
2991,2021-09-05,2021-11-10,Departure,12:45,Osló,SK4788,SAS,Á áætlun
2992,2021-09-05,2021-11-10,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
2993,2021-09-05,2021-11-10,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
2994,2021-09-05,2021-11-10,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
2995,2021-09-05,2021-11-10,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
2996,2021-09-05,2021-11-10,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
2997,2021-09-05,2021-11-10,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
2998,2021-09-05,2021-11-10,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
2999,2021-09-05,2021-11-10,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
3000,2021-09-05,2021-11-10,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
3001,2021-09-05,2021-11-10,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
3002,2021-09-05,2021-11-10,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
3003,2021-09-05,2021-11-10,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
3004,2021-09-05,2021-11-10,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
3005,2021-09-05,2021-11-10,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
3006,2021-09-05,2021-11-10,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
3007,2021-09-05,2021-11-10,Departure,20:35,Gdansk,W61774,Wizz Air,Á áætlun
3008,2021-09-05,2021-11-11,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
3009,2021-09-05,2021-11-11,Departure,06:00,París CDG,OG400,Play,Á áætlun
3010,2021-09-05,2021-11-11,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun
3011,2021-09-05,2021-11-11,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
3012,2021-09-05,2021-11-11,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
3013,2021-09-05,2021-11-11,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
3014,2021-09-05,2021-11-11,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
3015,2021-09-05,2021-11-11,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
3016,2021-09-05,2021-11-11,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
3017,2021-09-05,2021-11-11,Departure,07:35,Dusseldorf,FI578,Icelandair,Á áætlun
3018,2021-09-05,2021-11-11,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
3019,2021-09-05,2021-11-11,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
3020,2021-09-05,2021-11-11,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
3021,2021-09-05,2021-11-11,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
3022,2021-09-05,2021-11-11,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
3023,2021-09-05,2021-11-11,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
3024,2021-09-05,2021-11-11,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
3025,2021-09-05,2021-11-11,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
3026,2021-09-05,2021-11-11,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
3027,2021-09-05,2021-11-11,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
3028,2021-09-05,2021-11-11,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
3029,2021-09-05,2021-11-11,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
3030,2021-09-05,2021-11-11,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun
3031,2021-09-05,2021-11-11,Departure,08:25,París CDG,FI544,Icelandair,Á áætlun
3032,2021-09-05,2021-11-11,Departure,08:35,Egilsstaðir,FI8873,Icelandair,Á áætlun
3033,2021-09-05,2021-11-11,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun
3034,2021-09-05,2021-11-11,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun
3035,2021-09-05,2021-11-11,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun
3036,2021-09-05,2021-11-11,Departure,11:15,Leeds,LS4086,JET2.Com,Á áætlun
3037,2021-09-05,2021-11-11,Departure,11:45,Birmingham,LS4090,JET2.Com,Á áætlun
3038,2021-09-05,2021-11-11,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun
3039,2021-09-05,2021-11-11,Departure,12:15,London Heathrow,BA895,British Airways,Á áætlun
3040,2021-09-05,2021-11-11,Departure,12:15,Manchester,LS4088,JET2.Com,Á áætlun
3041,2021-09-05,2021-11-11,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
3042,2021-09-05,2021-11-11,Departure,12:45,Osló,SK4788,SAS,Á áætlun
3043,2021-09-05,2021-11-11,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
3044,2021-09-05,2021-11-11,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
3045,2021-09-05,2021-11-11,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun
3046,2021-09-05,2021-11-11,Departure,15:55,Bristol,EZY6022,EasyJet,Á áætlun
3047,2021-09-05,2021-11-11,Departure,16:00,London Stansted,OG804,Play,Á áætlun
3048,2021-09-05,2021-11-11,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun
3049,2021-09-05,2021-11-11,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
3050,2021-09-05,2021-11-11,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
3051,2021-09-05,2021-11-11,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
3052,2021-09-05,2021-11-11,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
3053,2021-09-05,2021-11-11,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
3054,2021-09-05,2021-11-11,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
3055,2021-09-05,2021-11-11,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
3056,2021-09-05,2021-11-11,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
3057,2021-09-05,2021-11-11,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
3058,2021-09-05,2021-11-11,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
3059,2021-09-05,2021-11-11,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
3060,2021-09-05,2021-11-11,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
3061,2021-09-05,2021-11-11,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
3062,2021-09-05,2021-11-11,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun
3063,2021-09-05,2021-11-11,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun
3064,2021-09-05,2021-11-11,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
3065,2021-09-05,2021-11-11,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
3066,2021-09-05,2021-11-11,Departure,21:30,Búdapest,W62428,Wizz Air,Á áætlun
3067,2021-09-05,2021-11-11,Departure,21:35,London Luton,W94498,Wizz Air,Á áætlun
3068,2021-09-05,2021-11-12,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
3069,2021-09-05,2021-11-12,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
3070,2021-09-05,2021-11-12,Departure,06:30,London Stansted,OG800,Play,Á áætlun
3071,2021-09-05,2021-11-12,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
3072,2021-09-05,2021-11-12,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
3073,2021-09-05,2021-11-12,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
3074,2021-09-05,2021-11-12,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
3075,2021-09-05,2021-11-12,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
3076,2021-09-05,2021-11-12,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
3077,2021-09-05,2021-11-12,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
3078,2021-09-05,2021-11-12,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
3079,2021-09-05,2021-11-12,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
3080,2021-09-05,2021-11-12,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
3081,2021-09-05,2021-11-12,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
3082,2021-09-05,2021-11-12,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
3083,2021-09-05,2021-11-12,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
3084,2021-09-05,2021-11-12,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
3085,2021-09-05,2021-11-12,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun
3086,2021-09-05,2021-11-12,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
3087,2021-09-05,2021-11-12,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
3088,2021-09-05,2021-11-12,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
3089,2021-09-05,2021-11-12,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
3090,2021-09-05,2021-11-12,Departure,08:30,Gdansk,FI1576,Icelandair,Á áætlun
3091,2021-09-05,2021-11-12,Departure,10:35,Mílanó,W65566,Wizz Air,Á áætlun
3092,2021-09-05,2021-11-12,Departure,11:10,Amsterdam,HV6888,Transavia,Á áætlun
3093,2021-09-05,2021-11-12,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
3094,2021-09-05,2021-11-12,Departure,11:25,Vagar,RC402,Atlantic Airways,Á áætlun
3095,2021-09-05,2021-11-12,Departure,12:20,London Gatwick,EZY8504,EasyJet,Á áætlun
3096,2021-09-05,2021-11-12,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
3097,2021-09-05,2021-11-12,Departure,12:45,Osló,SK4788,SAS,Á áætlun
3098,2021-09-05,2021-11-12,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
3099,2021-09-05,2021-11-12,Departure,15:30,París CDG,OG404,Play,Á áætlun
3100,2021-09-05,2021-11-12,Departure,16:00,Kaupmannahöfn,OG904,Play,Á áætlun
3101,2021-09-05,2021-11-12,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
3102,2021-09-05,2021-11-12,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
3103,2021-09-05,2021-11-12,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
3104,2021-09-05,2021-11-12,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
3105,2021-09-05,2021-11-12,Departure,16:45,Riga,BT170,Air Baltic,Á áætlun
3106,2021-09-05,2021-11-12,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
3107,2021-09-05,2021-11-12,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
3108,2021-09-05,2021-11-12,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
3109,2021-09-05,2021-11-12,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
3110,2021-09-05,2021-11-12,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
3111,2021-09-05,2021-11-12,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
3112,2021-09-05,2021-11-12,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
3113,2021-09-05,2021-11-12,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
3114,2021-09-05,2021-11-12,Departure,18:50,Kraká,W65054,Wizz Air,Á áætlun
3115,2021-09-05,2021-11-12,Departure,19:30,London Luton,EZY2298,EasyJet,Á áætlun
3116,2021-09-05,2021-11-12,Departure,20:25,Vilnius,W68090,Wizz Air,Á áætlun
3117,2021-09-05,2021-11-12,Departure,22:05,Gdansk,W61774,Wizz Air,Á áætlun
3118,2021-09-05,2021-11-13,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
3119,2021-09-05,2021-11-13,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
3120,2021-09-05,2021-11-13,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
3121,2021-09-05,2021-11-13,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
3122,2021-09-05,2021-11-13,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
3123,2021-09-05,2021-11-13,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
3124,2021-09-05,2021-11-13,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
3125,2021-09-05,2021-11-13,Departure,07:35,Dusseldorf,FI578,Icelandair,Á áætlun
3126,2021-09-05,2021-11-13,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
3127,2021-09-05,2021-11-13,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
3128,2021-09-05,2021-11-13,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
3129,2021-09-05,2021-11-13,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
3130,2021-09-05,2021-11-13,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
3131,2021-09-05,2021-11-13,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
3132,2021-09-05,2021-11-13,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
3133,2021-09-05,2021-11-13,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
3134,2021-09-05,2021-11-13,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun
3135,2021-09-05,2021-11-13,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
3136,2021-09-05,2021-11-13,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
3137,2021-09-05,2021-11-13,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
3138,2021-09-05,2021-11-13,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun
3139,2021-09-05,2021-11-13,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
3140,2021-09-05,2021-11-13,Departure,08:25,Hamborg,FI510,Icelandair,Á áætlun
3141,2021-09-05,2021-11-13,Departure,08:50,Tenerife South,FI582,Icelandair,Á áætlun
3142,2021-09-05,2021-11-13,Departure,09:00,Tenerife South,OG620,Play,Á áætlun
3143,2021-09-05,2021-11-13,Departure,09:30,París Orly,TO4059,Transavia,Á áætlun
3144,2021-09-05,2021-11-13,Departure,09:40,London Luton,W94498,Wizz Air,Á áætlun
3145,2021-09-05,2021-11-13,Departure,10:20,London Luton,EZY2296,EasyJet,Á áætlun
3146,2021-09-05,2021-11-13,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun
3147,2021-09-05,2021-11-13,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun
3148,2021-09-05,2021-11-13,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun
3149,2021-09-05,2021-11-13,Departure,11:15,Kaupmannahöfn,SK596,SAS,Á áætlun
3150,2021-09-05,2021-11-13,Departure,11:30,London Heathrow,BA895,British Airways,Á áætlun
3151,2021-09-05,2021-11-13,Departure,12:45,Osló,SK4788,SAS,Á áætlun
3152,2021-09-05,2021-11-13,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
3153,2021-09-05,2021-11-13,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
3154,2021-09-05,2021-11-13,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
3155,2021-09-05,2021-11-13,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
3156,2021-09-05,2021-11-13,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
3157,2021-09-05,2021-11-13,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
3158,2021-09-05,2021-11-13,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
3159,2021-09-05,2021-11-13,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
3160,2021-09-05,2021-11-13,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
3161,2021-09-05,2021-11-13,Departure,17:05,Nuuk,GL711,Air Greenland,Á áætlun
3162,2021-09-05,2021-11-13,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
3163,2021-09-05,2021-11-13,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
3164,2021-09-05,2021-11-13,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
3165,2021-09-05,2021-11-13,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
3166,2021-09-05,2021-11-13,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
3167,2021-09-05,2021-11-13,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
3168,2021-09-05,2021-11-13,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
3169,2021-09-05,2021-11-13,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun
3170,2021-09-05,2021-11-14,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
3171,2021-09-05,2021-11-14,Departure,06:00,París CDG,OG400,Play,Á áætlun
3172,2021-09-05,2021-11-14,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
