Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario,PunctualityMins,Punctuality
Icelandair,Á áætlun,2021-09-15,2021-10-05,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-05,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-05,Vancouver,FI697,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-05,Orlando,FI689,17:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-05,Vín,W62858,17:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-05,Wroclaw,W61898,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-05,Mílanó,W65566,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-05,Gdansk,W61774,20:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-05,London Luton,W94498,21:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-06,Varsjá,W61540,00:10,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-06,París Orly,TO4041,00:45,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-06,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-06,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Genf,FI564,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Dublin,FI416,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Dusseldorf,FI578,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,París CDG,FI544,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Kaupmannahöfn,FI206,08:20,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-10-06,Tenerife South,NO3924,08:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Tenerife South,FI580,08:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Tenerife South,FI582,08:50,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-06,Tenerife South,OG620,10:10,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-06,Kraká,W65054,10:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-06,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-10-06,New York JFK,DL247,11:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-10-06,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-06,Osló,SK4788,11:40,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-10-06,Barcelona,VY2008,12:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Mílanó,FI592,15:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Osló,FI324,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Stokkhólmur,FI312,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Chicago,FI837,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Vancouver,FI697,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-06,Orlando,FI689,17:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-06,Rome Fiumicino,W68266,19:20,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-06,Amsterdam,HV6888,19:50,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-07,Frankfurt,LH869,00:25,Departure,Plan,0,0
Czech Airlines,Á áætlun,2021-09-15,2021-10-07,Prag,OK461,01:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-07,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-07,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-07,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Dublin,FI416,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Dusseldorf,FI578,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,París CDG,FI544,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Hamborg,FI510,07:50,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-10-07,Lisbon,NO4912,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,FI206,08:25,Departure,Plan,0,0
Norwegian,Á áætlun,2021-09-15,2021-10-07,Osló,DY1171,08:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Tenerife South,FI580,08:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Manchester,FI440,08:45,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-10-07,London Luton,EZY2296,08:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Alicante,FI1582,08:50,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-10-07,Manchester,EZY1806,09:00,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-10-07,Newcastle,LS4084,10:15,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-10-07,Leeds,LS4086,10:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,Vín,W62858,10:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-10-07,Birmingham,LS4090,10:45,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-10-07,Manchester,LS4088,11:15,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-10-07,New York JFK,DL247,11:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-10-07,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-07,Osló,SK4788,11:40,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-07,Frankfurt,LH857,13:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,Napoli Capodichino,W68434,14:20,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-10-07,Edinborg,EZY6942,15:05,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,OG904,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-07,Alicante,OG604,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Amsterdam,FI504,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Osló,FI324,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Madríd,FI594,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Philadelphia,FI829,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Vancouver,FI697,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-07,Orlando,FI689,17:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,Riga,W62598,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,Mílanó,W65566,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,Gdansk,W61774,20:00,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-10-07,Barcelona,VY8561,21:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-07,London Luton,W94498,21:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-08,Varsjá,W61540,00:05,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-08,Munchen,LH2469,01:05,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-08,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-08,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-08,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Genf,FI564,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Dublin,FI416,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Hamborg,FI510,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Manchester,FI440,08:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Verona,FI1062,08:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Sevilla,FI1522,08:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Bergen,FI334,08:40,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-08,Amsterdam,HV6888,08:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Chania,FI1586,09:00,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-10-08,London Luton,EZY2296,09:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-10-08,London Heathrow,BA801,10:45,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-10-08,New York JFK,DL247,11:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-10-08,New York Newark,UA967,11:20,Departure,Plan,0,0
Atlantic Airways,Á áætlun,2021-09-15,2021-10-08,Vagar,RC402,11:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-10-08,Osló,SK4788,11:40,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-10-08,Barcelona,VY2008,12:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-10-08,Riga,BT170,15:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,OG904,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-08,Barcelona,OG614,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,París CDG,FI540,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Stokkhólmur,FI312,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,New York JFK,FI615,17:00,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-08,Gdansk,HV8835,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Billund,FI274,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Boston,FI631,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Vancouver,FI697,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-08,Orlando,FI689,17:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-08,Napoli Capodichino,W68434,18:10,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-08,Wroclaw,W61898,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-08,Rome Fiumicino,W68266,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-08,Katowice,W61168,20:45,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-09,Frankfurt,LH869,00:25,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-09,París Orly,TO4041,00:45,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-09,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-09,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Genf,FI564,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Dublin,FI416,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Dusseldorf,FI578,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,París CDG,FI544,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Manchester,FI440,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-10-09,Alicante,NO6904,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Kaupmannahöfn,FI206,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Tenerife South,FI580,08:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Tenerife South,FI582,08:50,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-10-09,London Heathrow,BA801,10:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-09,Tenerife South,OG620,10:10,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-10-09,New York JFK,DL247,11:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-10-09,New York Newark,UA967,11:20,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-09,Frankfurt,LH857,13:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-10-09,Alicante,OG604,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Mílanó,FI592,15:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Dortmund,W64714,15:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Kaupmannahöfn,FI216,16:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Búdapest,W62428,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Madríd,FI594,16:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Denver,FI671,16:55,Departure,Plan,0,0
Air Greenland,Á áætlun,2021-09-15,2021-10-09,Nuuk,GL711,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Vancouver,FI697,17:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-10-09,Orlando,FI689,17:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Vín,W62858,17:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Wroclaw,W61898,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Mílanó,W65566,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,Gdansk,W61774,20:50,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-10-09,Barcelona,VY8561,21:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-09,London Luton,W94498,21:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-10-10,Varsjá,W61540,00:10,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-10-10,París Orly,TO4041,00:45,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-10-10,Munchen,LH2469,01:05,Departure,Plan,0,0
Czech Airlines,Á áætlun,2021-09-15,2021-10-10,Prag,OK461,01:30,Departure,Plan,0,0
